RunName.reactor,SampleTimeID,RunName,Reactor,CatalystID,origin,support,catalyst,ActualTempBlock,reactorPressure,ratioCat2support,ratioPromTot2cat,p1,p2,p3,p4,p5,p6,p7,mass,CatalystBedLength,reductionTemp,meanConvCorrected,sdConvCorrected,ArgonArea,H2flow110,N2flow120,Arflow130,COflow140,CO2H2flow150,flow160,flow170,flow180,diluentN2flow300,ElapsedRunTime
20150122_OAN_FLOW_015#29#400#10,38581,20150122_OAN_FLOW_015,29,OAN-DFK00399,DFK,S3,C2,400.02,10.01,9,0.5734,0.6659,0,0,0.3341,0,0,0,0.0219,1.5,84.99000168,0,0,1993014.2,89.98200073,30.03400001,19.98799973,0,0,0,0,0,640.0000122,66.74681931
20150122_OAN_FLOW_015#28#400#10,38580,20150122_OAN_FLOW_015,28,OAN-KNP00129,KNP,S4,C1,400,10.49,5,0.7,0,0,0,0,0,1,0,0.01763,2.1,84.99499893,0.152376602,0.00340319,1947443.6,90.01799927,30.16399994,20.0699997,0,0,0,0,0,639.9879883,66.66851578
20150122_OAN_FLOW_015#27#400#10,38387,20150122_OAN_FLOW_015,27,OAN-KNP00115,KNP,S3,C1,400,10.5,9,0.7,0,0,0,0,0,0,1,0.02548,1.7,84.97999954,0.037348934,0.009165113,2082046.2,89.98800049,30.04999962,19.78800011,0,0,0,0,0,639.976001,66.59021149
20150122_OAN_FLOW_015#26#400#10,38482,20150122_OAN_FLOW_015,26,OAN-KNP00149,KNP,S4,C1,399.98,10.53,10,0.1,0.5,0.5,0,0,0,0,0,0.01755,1.5,84.97500229,0.491873396,0.05191684,1950820,90.00599976,30.20599976,20.11000023,0,0,0,0,0,640.0060059,66.51190796
20150122_OAN_FLOW_015#25#400#10,38481,20150122_OAN_FLOW_015,25,OAN-KNP00175,KNP,S1,C1,399.99,10.25,10,0.3162,0,1,0,0,0,0,0,0.04056,1.6,84.97999954,0.250110567,0.076452555,2127849.6,89.98200073,29.98999977,20.14800033,0,0,0,0,0,640.0120117,66.43360062
20150122_OAN_FLOW_015#24#400#10,38576,20150122_OAN_FLOW_015,24,OAN-DFK00422,DFK,S1,C2,399.98,10.21,5,0.7,0,0,0,0,0,0,1,0.0284,1.9,85,0.077220979,0.01459584,2051927.6,90.00599976,30.39399986,20.00399971,0,0,0,0,0,640.0260132,66.35529633
20150122_OAN_FLOW_015#22#400#10,38382,20150122_OAN_FLOW_015,22,OAN-FIS00002,FIS,S2,C1,400.01,10.29,2,0.9,0,1,0,0,0,0,0,0.03694,2.8,85.00999832,0.194287846,0.038950235,1956253.2,89.98800049,29.85599975,20.21200028,0,0,0,0,0,640.0120117,66.19868775
20150122_OAN_FLOW_015#21#400#10,38429,20150122_OAN_FLOW_015,21,OAN-KNP00165,KNP,S1,C1,399.98,10.25,8.2336,0.633,0,0,0,0,0,1,0,0.05435,2.5,85.00999832,0.044421645,0.003891422,1900126.4,90.01199951,30.02999992,20.04399986,0,0,0,0,0,639.9579834,66.12038345
20150122_OAN_FLOW_015#20#400#10,38572,20150122_OAN_FLOW_015,20,OAN-DFK00433,DFK,S1,C2,400,10.49,5,0.7,0,0,0,0,1,0,0,0.03555,1.4,84.97000122,0,0,2004181.6,90.01799927,30.16399994,20.05800018,0,0,0,0,0,639.9939941,66.04207916
20150122_OAN_FLOW_015#18#400#10,38378,20150122_OAN_FLOW_015,18,OAN-KNP00130,KNP,S4,C1,400,9.72,5,0.7,0,0,0,0,0,0,1,0.0302,1.6,85.0399971,0.154086022,0.003888934,1967121.6,90,30.01400032,20.09600029,0,0,0,0,0,640.0240112,65.88546906
20150122_OAN_FLOW_015#17#400#10,38569,20150122_OAN_FLOW_015,17,OAN-KNP00111,KNP,S3,C1,399.99,10.59,8.2336,0.633,0,0,0,0,0,1,0,0.01468,0.8,84.99500275,0,0,1951535.25,89.98500061,30.33500004,20.07249975,0,0,0,0,0,639.969986,64.84602738
20150122_OAN_FLOW_015#15#400#10,38375,20150122_OAN_FLOW_015,15,OAN-FIS00002,FIS,S2,C1,400.02,10.54,2,0.9,0,1,0,0,0,0,0,0.02295,2.4,85.01499939,0.271072099,0.014204254,1979986,89.99250031,30.03250027,20.15499973,0,0,0,0,0,640.022522,65.65048313
20150122_OAN_FLOW_015#19#400#10,38523,20150122_OAN_FLOW_015,19,OAN-DFK00426,DFK,S1,C2,400.04,10.56,9,0.7,0,0,0,0,0,1,0,0.01384,1.3,84.98000336,0,0,2003887.5,90,30.0625,19.99249983,0,0,0,0,0,639.9774933,64.04157066
20150122_OAN_FLOW_015#13#350#10,38360,20150122_OAN_FLOW_015,13,OAN-DFK00408,DFK,S1,C2,349.99,10.17,6,0.3162,0,0.5,0.5,0,0,0,0,0.03505,1.9,84.98999786,0,0,2116515.167,90.0049998,29.59333356,20.013333,0,0,0,0,0,639.943339,46.75541179
20150122_OAN_FLOW_015#12#350#10,38359,20150122_OAN_FLOW_015,12,OAN-KNP00144,KNP,S4,C1,349.97,10.13,9,0.4,0,0,0,1,0,0,0,0.02432,1.6,84.98500061,0,0,1915977.833,90.01499939,29.89499982,20.09666697,0,0,0,0,0,639.9950155,46.67710749
20150122_OAN_FLOW_015#11#350#10,38118,20150122_OAN_FLOW_015,11,OAN-KNP00148,KNP,S4,C1,350,10.35,10,0.3162,0,1,0,0,0,0,0,0.03162,2,85.01000214,0.25120786,0.005370534,2032812.5,89.99000041,29.55333296,20.13333321,0,0,0,0,0,639.9333394,46.59880193
20150122_OAN_FLOW_015#10#350#10,38357,20150122_OAN_FLOW_015,10,OAN-KNP00155,KNP,S1,C1,350.02,10.37,5,0.4,0,0,0,1,0,0,0,0.019,2.3,84.99000168,0.033483301,0.017881119,1957945.667,90.01499939,29.54833317,19.93166669,0,0,0,0,0,639.9999898,46.52049573
20150122_OAN_FLOW_015#9#350#10,38356,20150122_OAN_FLOW_015,9,OAN-KNP00149,KNP,S4,C1,350,10.54,10,0.1,0.5,0.5,0,0,0,0,0,0.02936,1.9,84.97499847,0.083881935,0.003622981,1876419.833,90.01499939,30.1983331,19.97833348,0,0,0,0,0,639.9800008,46.44219081
20150122_OAN_FLOW_015#8#350#10,38115,20150122_OAN_FLOW_015,8,OAN-KNP00121,KNP,S3,C1,349.98,10.24,10,0.3162,0,1,0,0,0,0,0,0.05343,1.1,85.01999664,0.056305,0.005778477,1977529.667,90.0049998,30.08333334,19.97833379,0,0,0,0,0,640.0166626,46.36388588
20150122_OAN_FLOW_015#7#350#10,38354,20150122_OAN_FLOW_015,7,OAN-DFK00424,DFK,S1,C2,349.97,10.29,9,0.7,0,0,0,0,1,0,0,0.01885,1.7,84.96500015,0,0,1986944.5,90,29.94333331,19.85499986,0,0,0,0,0,639.9766439,46.28558095
20150122_OAN_FLOW_015#5#350#10,38352,20150122_OAN_FLOW_015,5,OAN-KNP00104,KNP,S3,C1,349.99,10.38,5,0.4,0,0,0,0,0,0,1,0.06945,2.3,84.97666677,0,0,1937375.333,89.9950002,30.11999989,20.08999984,0,0,0,0,0,640.0366618,46.12897046
20150122_OAN_FLOW_015#48#350#10,38203,20150122_OAN_FLOW_015,48,OAN-KNP00110,KNP,S3,C1,349.99,10.73,8.2336,0.633,0,0,0,0,1,0,0,0.04336,3.6,85.01499939,0.00550155,0.007533473,1962537.6,90,29.71800003,19.84000015,0,0,0,0,0,639.9940064,47.57395325
20150122_OAN_FLOW_015#47#350#10,38346,20150122_OAN_FLOW_015,47,OAN-DFK00402,DFK,S3,C2,350,10.58,2,0.9,0,1,0,0,0,0,0,0.0168,1.2,85.00999832,0,0,1971566,90.02249909,30.51999951,19.97749996,0,0,0,0,0,639.9774933,48.45671463
20150122_OAN_FLOW_015#46#350#10,38345,20150122_OAN_FLOW_015,46,OAN-DFK00395,DFK,S3,C2,350,10.45,9,0.4,0,0,0,1,0,0,0,0.0281,1.4,85.01499939,0,0,1922515.8,89.99400024,29.9579998,20.0159996,0,0,0,0,0,639.9940063,47.41734314
20150122_OAN_FLOW_015#45#350#10,38344,20150122_OAN_FLOW_015,45,OAN-DFK00394,DFK,S3,C2,349.97,10.08,9,0.4,0,0,0,0,1,0,0,0.02,1.4,84.98500061,0,0,2012246.6,89.99400024,29.69599991,19.97000007,0,0,0,0,0,639.9759766,47.33903503
20150122_OAN_FLOW_015#44#350#10,38343,20150122_OAN_FLOW_015,44,OAN-DFK00366,DFK,S3,C2,349.99,10.71,6,0.3162,0,0.5,0.5,0,0,0,0,0.0143,1.4,85.01499939,0,0,1960703.8,90,30.23799972,19.88400002,0,0,0,0,0,640.0679932,47.26072998
20150122_OAN_FLOW_015#43#350#10,38342,20150122_OAN_FLOW_015,43,OAN-DFK00432,DFK,S1,C2,350.01,9.94,5,0.4,0,0,0,1,0,0,0,0.02185,0.4,85,0,0,2009372.2,90,30.03199997,19.98000031,0,0,0,0,0,639.9339966,47.18242569
20150122_OAN_FLOW_015#41#350#10,38340,20150122_OAN_FLOW_015,41,OAN-DFK00380,DFK,S3,C2,349.98,10.4,6.0506,0.5517,0,0,0,0,0,1,0,0.0125,0.9,85.01000214,0,0,1981974.6,90.01199951,29.94599991,19.97400017,0,0,0,0,0,640,47.02581558
20150122_OAN_FLOW_015#40#350#10,38339,20150122_OAN_FLOW_015,40,OAN-KNP00135,KNP,S4,C1,349.97,10.38,8.2336,0.633,0,0,1,0,0,0,0,0.03911,2.2,85.02000046,0.052212137,0.010559036,1958602,89.99400024,30.34999962,20.03799934,0,0,0,0,0,640.0420166,46.94751129
20150122_OAN_FLOW_015#38#350#10,38337,20150122_OAN_FLOW_015,38,OAN-FIS00002,FIS,S2,C1,350.03,10.35,2,0.9,0,1,0,0,0,0,0,0.05626,2.8,84.98999786,0.035786738,0.002080861,2021832.2,90.00599976,29.75599976,19.94199982,0,0,0,0,0,639.9819946,46.7908989
20150122_OAN_FLOW_015#36#350#10,38143,20150122_OAN_FLOW_015,36,OAN-KNP00148,KNP,S4,C1,350.02,10.48,10,0.3162,0,1,0,0,0,0,0,0.01804,1.7,84.97999954,0.145152875,0.005717223,1937882.4,90.00599976,29.85,20.02799988,0,0,0,0,0,639.9699951,46.63429031
20150122_OAN_FLOW_015#35#350#10,38334,20150122_OAN_FLOW_015,35,OAN-DFK00374,DFK,S3,C2,350.02,10.24,6,0.3162,1,0,0,0,0,0,0,0.0387,2,84.97999954,0,0,1777423.6,90.01199951,30.51399994,20.03600006,0,0,0,0,0,640.05,46.55598297
20150122_OAN_FLOW_015#34#350#10,38333,20150122_OAN_FLOW_015,34,OAN-KNP00128,KNP,S4,C1,350.03,10.55,5,0.4,0,0,0,1,0,0,0,0.02633,1.6,85.01999664,0,0,1974582.2,90,30.33800011,19.86800003,0,0,0,0,0,640.023999,46.47767792
20150122_OAN_FLOW_015#33#350#10,38332,20150122_OAN_FLOW_015,33,OAN-DFK00439,DFK,S1,C2,350.01,10.23,9,0.5734,0.6659,0,0,0.3341,0,0,0,0.02417,1.6,85.01000214,0,0,2062391.2,90.01199951,30.40799942,19.87400017,0,0,0,0,0,639.9740112,46.39937439
20150122_OAN_FLOW_015#32#350#10,38331,20150122_OAN_FLOW_015,32,OAN-DFK00368,DFK,S3,C2,349.99,10.33,6,0.3162,0,0.5,0.5,0,0,0,0,0.0093,1.2,85,0,0,1868456.8,89.98200073,30.30600014,20.04400024,0,0,0,0,0,640.05,46.32106934
20150122_OAN_FLOW_015#31#350#10,38330,20150122_OAN_FLOW_015,31,OAN-DFK00407,DFK,S1,C2,350,10.52,6,0.3162,0,0.5,0.5,0,0,0,0,0.01999,1.6,85.00999832,0,0,1997001.2,89.98200073,29.76000023,19.98400002,0,0,0,0,0,639.9639892,46.24276505
20150122_OAN_FLOW_015#30#350#10,38329,20150122_OAN_FLOW_015,30,OAN-KNP00176,KNP,S1,C1,350.01,10.4,10,0.1,0.5,0.5,0,0,0,0,0,0.0369,1.9,85,0,0,2178302.8,90,29.92199974,19.93000031,0,0,0,0,0,640.023999,46.16445999
20150122_OAN_FLOW_015#29#350#10,38328,20150122_OAN_FLOW_015,29,OAN-DFK00399,DFK,S3,C2,349.99,10.05,9,0.5734,0.6659,0,0,0.3341,0,0,0,0.0219,1.5,84.99000168,0,0,1805689.4,90.00599976,29.95600014,19.93400001,0,0,0,0,0,639.9879883,46.0861557
20150122_OAN_FLOW_015#28#350#10,38327,20150122_OAN_FLOW_015,28,OAN-KNP00129,KNP,S4,C1,350.02,10.58,5,0.7,0,0,0,0,0,1,0,0.01763,2.1,84.99499893,0,0,1936809.4,90.01199951,29.8,19.78799973,0,0,0,0,0,639.9579834,46.00785141
20150122_OAN_FLOW_015#27#350#10,38326,20150122_OAN_FLOW_015,27,OAN-KNP00115,KNP,S3,C1,349.97,10.1,9,0.7,0,0,0,0,0,0,1,0.02548,1.7,84.97999954,0,0,1903341.6,89.99400024,30.17399979,19.81000023,0,0,0,0,0,640,45.92954788
20150122_OAN_FLOW_015#26#350#10,38325,20150122_OAN_FLOW_015,26,OAN-KNP00149,KNP,S4,C1,349.99,10.53,10,0.1,0.5,0.5,0,0,0,0,0,0.01755,1.5,84.97500229,0.047767566,0.004811021,2039027.2,89.99400024,30.12999992,20.22999954,0,0,0,0,0,640.0180054,45.8512413
20150122_OAN_FLOW_015#25#350#10,38276,20150122_OAN_FLOW_015,25,OAN-KNP00175,KNP,S1,C1,349.98,10.46,10,0.3162,0,1,0,0,0,0,0,0.04056,1.6,84.97999954,0.034564768,0.003105274,1920690.2,89.98200073,30.56399994,20.13599968,0,0,0,0,0,640.0060059,45.77293701
20150122_OAN_FLOW_015#24#350#10,38323,20150122_OAN_FLOW_015,24,OAN-DFK00422,DFK,S1,C2,349.99,10.28,5,0.7,0,0,0,0,0,0,1,0.0284,1.9,85,0,0,2041942.6,90.01199951,29.94999962,20.08599968,0,0,0,0,0,639.9879883,45.69462967
20150122_OAN_FLOW_015#22#350#10,38273,20150122_OAN_FLOW_015,22,OAN-FIS00002,FIS,S2,C1,349.98,10.33,2,0.9,0,1,0,0,0,0,0,0.03694,2.8,85.00999832,0.026813404,0.00632865,1547209.4,89.98200073,29.76199989,19.97999992,0,0,0,0,0,640.0000122,45.53802185
20150122_OAN_FLOW_015#21#350#10,38320,20150122_OAN_FLOW_015,21,OAN-KNP00165,KNP,S1,C1,350.02,10.12,8.2336,0.633,0,0,0,0,0,1,0,0.05435,2.5,85.00999832,0,0,1926535.4,90.02999878,30.01800003,19.90599976,0,0,0,0,0,639.9820068,45.45971756
20150122_OAN_FLOW_015#20#350#10,38319,20150122_OAN_FLOW_015,20,OAN-DFK00433,DFK,S1,C2,349.99,10.29,5,0.7,0,0,0,0,1,0,0,0.03555,1.4,84.97000122,0,0,2023527.8,89.98200073,29.98199997,19.73999977,0,0,0,0,0,640.023999,45.38141327
20150122_OAN_FLOW_015#19#350#10,38318,20150122_OAN_FLOW_015,19,OAN-DFK00426,DFK,S1,C2,350.02,10.7,9,0.7,0,0,0,0,0,1,0,0.01384,1.3,84.98000336,0,0,1861298.8,89.99400024,29.83799973,20.15600052,0,0,0,0,0,640.0240112,45.30310822
20150122_OAN_FLOW_015#18#350#10,38317,20150122_OAN_FLOW_015,18,OAN-KNP00130,KNP,S4,C1,350,9.71,5,0.7,0,0,0,0,0,0,1,0.0302,1.6,85.0399971,0,0,1971196,90.0074997,29.87750006,20.0625,0,0,0,0,0,639.9774933,44.26373673
20150122_OAN_FLOW_015#17#350#10,38316,20150122_OAN_FLOW_015,17,OAN-KNP00111,KNP,S3,C1,350,10.71,8.2336,0.633,0,0,0,0,0,1,0,0.01468,0.8,84.99500275,0,0,2037320,90.01199951,30.03199997,19.98199997,0,0,0,0,0,639.9819946,45.14649735
20150122_OAN_FLOW_015#15#350#10,38314,20150122_OAN_FLOW_015,15,OAN-FIS00002,FIS,S2,C1,349.98,10.44,2,0.9,0,1,0,0,0,0,0,0.02295,2.4,85.01499939,0,0,1974307.6,89.99400024,30,20.09799996,0,0,0,0,0,639.9320068,44.98988876
20150122_OAN_FLOW_015#14#350#10,38313,20150122_OAN_FLOW_015,14,OAN-KNP00137,KNP,S4,C1,350.03,10.2,8.2336,0.633,0,0,0,0,1,0,0,0.0298,1.9,85,0.103939503,0.007597907,2060642.8,90,30.03199959,20.12399979,0,0,0,0,0,640.0180054,44.91158447
20150122_OAN_FLOW_015#6#350#10,38305,20150122_OAN_FLOW_015,6,OAN-KNP00177,KNP,S1,C1,350.02,10.1,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0333,2,84.99499893,0.165819951,0.004213134,1916211,90.01199951,29.91399994,20.00600014,0,0,0,0,0,639.9940063,44.28514557
20150122_OAN_FLOW_015#37#350#10,38288,20150122_OAN_FLOW_015,37,OAN-DFK00430,DFK,S1,C2,350.02,10.25,9,0.7,0,0,0,0,0,0,1,0.01593,1.2,84.99000168,0,0,2043492.75,89.97750092,29.66499996,20.12250042,0,0,0,0,0,640.0149994,44.79046154
20150122_OAN_FLOW_015#14#300#10,38107,20150122_OAN_FLOW_015,14,OAN-KNP00137,KNP,S4,C1,300.01,10.22,8.2336,0.633,0,0,0,0,1,0,0,0.0298,1.9,85,0,0,1968789,89.97600098,29.85400009,19.95000038,0,0,0,0,0,640.0180054,27.93462792
20150122_OAN_FLOW_015#13#300#10,38106,20150122_OAN_FLOW_015,13,OAN-DFK00408,DFK,S1,C2,300.01,10.24,6,0.3162,0,0.5,0.5,0,0,0,0,0.03505,1.9,84.98999786,0,0,2115473.833,89.97000122,30.30833308,20.03333346,0,0,0,0,0,639.9899902,25.93419011
20150122_OAN_FLOW_015#12#300#10,38105,20150122_OAN_FLOW_015,12,OAN-KNP00144,KNP,S4,C1,299.98,10.12,9,0.4,0,0,0,1,0,0,0,0.02432,1.6,84.98500061,0,0,1907744.333,89.99000041,29.8799998,19.97166666,0,0,0,0,0,640,25.85588614
20150122_OAN_FLOW_015#11#300#10,38104,20150122_OAN_FLOW_015,11,OAN-KNP00148,KNP,S4,C1,300.01,10.45,10,0.3162,0,1,0,0,0,0,0,0.03162,2,85.01000214,0,0,2020702.167,90.01999919,30.04666646,20,0,0,0,0,0,640.0200094,25.7775809
20150122_OAN_FLOW_015#10#300#10,38103,20150122_OAN_FLOW_015,10,OAN-KNP00155,KNP,S1,C1,300.02,10.26,5,0.4,0,0,0,1,0,0,0,0.019,2.3,84.99000168,0,0,1956955.167,90,30.1833334,19.9399999,0,0,0,0,0,640.0099996,25.6992782
20150122_OAN_FLOW_015#9#300#10,38102,20150122_OAN_FLOW_015,9,OAN-KNP00149,KNP,S4,C1,300.01,10.47,10,0.1,0.5,0.5,0,0,0,0,0,0.02936,1.9,84.97499847,0,0,1869694.833,89.99000041,29.89666653,19.9883337,0,0,0,0,0,640.0466817,25.62097263
20150122_OAN_FLOW_015#8#300#10,38101,20150122_OAN_FLOW_015,8,OAN-KNP00121,KNP,S3,C1,299.99,10.28,10,0.3162,0,1,0,0,0,0,0,0.05343,1.1,85.01999664,0,0,1982918.333,90.00999959,30.07333374,20.09833304,0,0,0,0,0,640.0050151,25.5426685
20150122_OAN_FLOW_015#7#300#10,38100,20150122_OAN_FLOW_015,7,OAN-DFK00424,DFK,S1,C2,300,10,9,0.7,0,0,0,0,1,0,0,0.01885,1.7,84.96500015,0,0,2005960.667,90.00999959,30.08333302,20.02499994,0,0,0,0,0,640.0050049,25.46436389
20150122_OAN_FLOW_015#6#300#10,38099,20150122_OAN_FLOW_015,6,OAN-KNP00177,KNP,S1,C1,299.99,10.1,10,1,0.3333,0.3333,0.3333,0,0,0,0,0.0333,2,84.99499893,0,0,1889857.8,90,30.07799988,20.05600014,0,0,0,0,0,639.9879883,24.23277912
20150122_OAN_FLOW_015#5#300#10,38098,20150122_OAN_FLOW_015,5,OAN-KNP00104,KNP,S3,C1,300,10.19,5,0.4,0,0,0,0,0,0,1,0.06945,2.3,84.97666677,0,0,1927443,90,29.93666649,19.95333354,0,0,0,0,0,640.0099996,25.30775166
20150122_OAN_FLOW_015#48#300#10,38093,20150122_OAN_FLOW_015,48,OAN-KNP00110,KNP,S3,C1,300.02,10.73,8.2336,0.633,0,0,0,0,1,0,0,0.04336,3.6,85.01499939,0,0,1959993.4,89.98800049,30.14999962,19.94400024,0,0,0,0,0,640.0179932,26.75273133
20150122_OAN_FLOW_015#47#300#10,38092,20150122_OAN_FLOW_015,47,OAN-DFK00402,DFK,S3,C2,300,10.53,2,0.9,0,1,0,0,0,0,0,0.0168,1.2,85.00999832,0,0,1973420.6,89.98200073,29.84399986,19.93599968,0,0,0,0,0,640.0059937,26.67442551
20150122_OAN_FLOW_015#46#300#10,38091,20150122_OAN_FLOW_015,46,OAN-DFK00395,DFK,S3,C2,300.01,10.44,9,0.4,0,0,0,1,0,0,0,0.0281,1.4,85.01499939,0,0,1806638,89.99400024,30.0579998,19.95600014,0,0,0,0,0,640.0120117,26.59612007
20150122_OAN_FLOW_015#45#300#10,38090,20150122_OAN_FLOW_015,45,OAN-DFK00394,DFK,S3,C2,300,10.28,9,0.4,0,0,0,0,1,0,0,0.02,1.4,84.98500061,0,0,2025422.8,90.03599854,30.1199997,20.06400032,0,0,0,0,0,640.0179932,26.51781387
20150122_OAN_FLOW_015#44#300#10,38089,20150122_OAN_FLOW_015,44,OAN-DFK00366,DFK,S3,C2,300.01,10.66,6,0.3162,0,0.5,0.5,0,0,0,0,0.0143,1.4,85.01499939,0,0,1978599.4,90.02399902,30.10600014,19.90999985,0,0,0,0,0,640.0000122,26.43950806
20150122_OAN_FLOW_015#43#300#10,38088,20150122_OAN_FLOW_015,43,OAN-DFK00432,DFK,S1,C2,299.98,9.94,5,0.4,0,0,0,1,0,0,0,0.02185,0.4,85,0,0,1991750.8,89.99400024,29.76800003,19.65199966,0,0,0,0,0,640.0180054,26.36120415
20150122_OAN_FLOW_015#41#300#10,38086,20150122_OAN_FLOW_015,41,OAN-DFK00380,DFK,S3,C2,300.02,10.24,6.0506,0.5517,0,0,0,0,0,1,0,0.0125,0.9,85.01000214,0,0,1987309.8,89.98200073,30.02799988,19.95600014,0,0,0,0,0,639.9819946,26.20459595
20150122_OAN_FLOW_015#40#300#10,38085,20150122_OAN_FLOW_015,40,OAN-KNP00135,KNP,S4,C1,299.97,10.34,8.2336,0.633,0,0,1,0,0,0,0,0.03911,2.2,85.02000046,0,0,1951279.8,89.98200073,29.88600006,19.99400024,0,0,0,0,0,640.0119995,26.12629051
20150122_OAN_FLOW_015#38#300#10,38083,20150122_OAN_FLOW_015,38,OAN-FIS00002,FIS,S2,C1,299.98,10.33,2,0.9,0,1,0,0,0,0,0,0.05626,2.8,84.98999786,0,0,2025564.8,90,30.0420002,20.09599991,0,0,0,0,0,640.0180054,25.96967964
20150122_OAN_FLOW_015#37#300#10,38082,20150122_OAN_FLOW_015,37,OAN-DFK00430,DFK,S1,C2,300.02,10.2,9,0.7,0,0,0,0,0,0,1,0.01593,1.2,84.99000168,0,0,2055779.6,90.01199951,30.21799965,19.85399971,0,0,0,0,0,640.0060181,25.8913765
20150122_OAN_FLOW_015#36#300#10,38081,20150122_OAN_FLOW_015,36,OAN-KNP00148,KNP,S4,C1,299.98,10.46,10,0.3162,0,1,0,0,0,0,0,0.01804,1.7,84.97999954,0,0,1926170.8,89.98800049,30.05600014,19.87400017,0,0,0,0,0,640.0300049,25.81306915
20150122_OAN_FLOW_015#35#300#10,38080,20150122_OAN_FLOW_015,35,OAN-DFK00374,DFK,S3,C2,299.98,10.25,6,0.3162,1,0,0,0,0,0,0,0.0387,2,84.97999954,0,0,1815878.5,90,30.05499983,19.99499989,0,0,0,0,0,639.9999848,25.73476553
20150122_OAN_FLOW_015#34#300#10,38079,20150122_OAN_FLOW_015,34,OAN-KNP00128,KNP,S4,C1,300,10.52,5,0.4,0,0,0,1,0,0,0,0.02633,1.6,85.01999664,0,0,1966927,89.98800049,29.96199989,20.01599998,0,0,0,0,0,639.9880005,25.65646019
20150122_OAN_FLOW_015#33#300#10,38078,20150122_OAN_FLOW_015,33,OAN-DFK00439,DFK,S1,C2,300.02,10.48,9,0.5734,0.6659,0,0,0.3341,0,0,0,0.02417,1.6,85.01000214,0,0,2038893,90,29.94799995,19.93600006,0,0,0,0,0,639.9940063,25.57815475
20150122_OAN_FLOW_015#32#300#10,38077,20150122_OAN_FLOW_015,32,OAN-DFK00368,DFK,S3,C2,300.02,10.27,6,0.3162,0,0.5,0.5,0,0,0,0,0.0093,1.2,85,0,0,1672900.2,90,29.85800018,20.08400001,0,0,0,0,0,640,25.49985008
20150122_OAN_FLOW_015#31#300#10,38076,20150122_OAN_FLOW_015,31,OAN-DFK00407,DFK,S1,C2,300.01,10.67,6,0.3162,0,0.5,0.5,0,0,0,0,0.01999,1.6,85.00999832,0,0,1808693.2,90,30.01399994,20.03600006,0,0,0,0,0,639.9640014,25.42154503
20150122_OAN_FLOW_015#30#300#10,38075,20150122_OAN_FLOW_015,30,OAN-KNP00176,KNP,S1,C1,300,10.55,10,0.1,0.5,0.5,0,0,0,0,0,0.0369,1.9,85,0,0,1841732.2,90.01199951,30.29199944,20.11800003,0,0,0,0,0,640.0000122,25.34324226
20150122_OAN_FLOW_015#29#300#10,38074,20150122_OAN_FLOW_015,29,OAN-DFK00399,DFK,S3,C2,300.04,10.23,9,0.5734,0.6659,0,0,0.3341,0,0,0,0.0219,1.5,84.99000168,0,0,2074644.8,90.01799927,30.2159996,20.04599991,0,0,0,0,0,639.9639892,25.26493721
20150122_OAN_FLOW_015#28#300#10,38073,20150122_OAN_FLOW_015,28,OAN-KNP00129,KNP,S4,C1,300.02,10.57,5,0.7,0,0,0,0,0,1,0,0.01763,2.1,84.99499893,0,0,1930085.4,90,30.07000007,19.86399994,0,0,0,0,0,639.9940063,25.18663216
20150122_OAN_FLOW_015#27#300#10,38072,20150122_OAN_FLOW_015,27,OAN-KNP00115,KNP,S3,C1,300.01,10.12,9,0.7,0,0,0,0,0,0,1,0.02548,1.7,84.97999954,0,0,1963576.6,90.00599976,30.15,19.84399986,0,0,0,0,0,639.9880005,25.10832863
20150122_OAN_FLOW_015#26#300#10,38071,20150122_OAN_FLOW_015,26,OAN-KNP00149,KNP,S4,C1,299.98,10.5,10,0.1,0.5,0.5,0,0,0,0,0,0.01755,1.5,84.97500229,0,0,2093027.2,90,30.33199997,20.13399963,0,0,0,0,0,639.9819946,25.03002357
20150122_OAN_FLOW_015#25#300#10,38070,20150122_OAN_FLOW_015,25,OAN-KNP00175,KNP,S1,C1,300,10.35,10,0.3162,0,1,0,0,0,0,0,0.04056,1.6,84.97999954,0,0,2125054.4,90.01199951,30.02399979,20.00600014,0,0,0,0,0,639.9880005,24.95171776
20150122_OAN_FLOW_015#24#300#10,38069,20150122_OAN_FLOW_015,24,OAN-DFK00422,DFK,S1,C2,300.01,10.28,5,0.7,0,0,0,0,0,0,1,0.0284,1.9,85,0,0,2032806.4,89.99400024,29.93799973,20.03000031,0,0,0,0,0,640.0119995,24.8734127
20150122_OAN_FLOW_015#22#300#10,38067,20150122_OAN_FLOW_015,22,OAN-FIS00002,FIS,S2,C1,300.02,10.2,2,0.9,0,1,0,0,0,0,0,0.03694,2.8,85.00999832,0,0,1848451.8,90.01199951,29.8579998,20.10600014,0,0,0,0,0,639.9519897,24.7168045
20150122_OAN_FLOW_015#21#300#10,38066,20150122_OAN_FLOW_015,21,OAN-KNP00165,KNP,S1,C1,299.99,10.24,8.2336,0.633,0,0,0,0,0,1,0,0.05435,2.5,85.00999832,0,0,1850895,90.01799927,29.97000008,20.01200028,0,0,0,0,0,639.9940063,24.63850021
