reactorPressure,catalyst,support,mass,ratioCat2support,RunName.reactor,ElapsedRunTime,ActualTempBlock,RunName,CatalystID,ratioPromTot2cat,origin,ArgonArea,p1,N2flow120,p2,,,,,flow180,diluentN2flow300,,,,,,,,,,,,,,,,
10.3,C1,S1,0.05682,9,20150116_OAN_FLOW_014#6#450#10,29.71992048,450.02,20150116_OAN_FLOW_014,OAN-KNP00173,0.4,KNP,1924514.667,0,30.12666639,0,,,,,0,640,,,,,,,,,,,,,,,,
10.09,C2,S1,0.03505,6,20150122_OAN_FLOW_015#13#450#10,88.39079412,450.01,20150122_OAN_FLOW_015,OAN-DFK00408,0.3162,DFK,2186102.333,0,29.97333336,0.5,,,,,0,639.9900004,,,,,,,,,,,,,,,,
10.25,C1,S4,0.02432,9,20150122_OAN_FLOW_015#12#450#10,87.92806549,450.03,20150122_OAN_FLOW_015,OAN-KNP00144,0.4,KNP,1946304,0,30.05599976,0,,,,,0,640.0179932,,,,,,,,,,,,,,,,
10.52,C1,S4,0.03162,10,20150122_OAN_FLOW_015#11#450#10,88.23418808,449.98,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,2069366,0,29.89499982,1,,,,,0,640.0050049,,,,,,,,,,,,,,,,
10.22,C1,S1,0.019,5,20150122_OAN_FLOW_015#10#450#10,88.15588125,450,20150122_OAN_FLOW_015,OAN-KNP00155,0.4,KNP,1996714.333,0,29.90833314,0,,,,,0,639.944987,,,,,,,,,,,,,,,,
10.45,C1,S4,0.02936,10,20150122_OAN_FLOW_015#9#450#10,88.07757441,450,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,1911601.167,0.5,29.72666645,0.5,,,,,0,640,,,,,,,,,,,,,,,,
10.32,C1,S3,0.05343,10,20150122_OAN_FLOW_015#8#450#10,87.9992714,449.99,20150122_OAN_FLOW_015,OAN-KNP00121,0.3162,KNP,2017133.667,0,29.99333318,1,,,,,0,640.0099996,,,,,,,,,,,,,,,,
10.02,C2,S1,0.01885,9,20150122_OAN_FLOW_015#7#450#10,87.92096583,450.01,20150122_OAN_FLOW_015,OAN-DFK00424,0.7,DFK,1989518.667,0,30.22499975,0,,,,,0,640.0200094,,,,,,,,,,,,,,,,
10.21,C1,S1,0.0333,10,20150122_OAN_FLOW_015#6#450#10,87.84266154,450.01,20150122_OAN_FLOW_015,OAN-KNP00177,1,KNP,1943686.833,0.3333,29.96833325,0.3333,,,,,0,639.9749858,,,,,,,,,,,,,,,,
10.36,C1,S3,0.06945,5,20150122_OAN_FLOW_015#5#450#10,87.76435598,449.99,20150122_OAN_FLOW_015,OAN-KNP00104,0.4,KNP,1977179.333,0,29.85999998,0,,,,,0,640.0099894,,,,,,,,,,,,,,,,
10.75,C1,S3,0.04336,8.2336,20150122_OAN_FLOW_015#48#450#10,89.20933228,450,20150122_OAN_FLOW_015,OAN-KNP00110,0.633,KNP,2021327.6,0,29.73999939,0,,,,,0,640.0180054,,,,,,,,,,,,,,,,
10.48,C2,S3,0.0168,2,20150122_OAN_FLOW_015#47#450#10,89.13102722,450.02,20150122_OAN_FLOW_015,OAN-DFK00402,0.9,DFK,2023618.6,0,30.05,1,,,,,0,639.976001,,,,,,,,,,,,,,,,
10.33,C2,S3,0.0281,9,20150122_OAN_FLOW_015#46#450#10,89.05272217,450,20150122_OAN_FLOW_015,OAN-DFK00395,0.4,DFK,1980791.6,0,29.99399948,0,,,,,0,639.9819946,,,,,,,,,,,,,,,,
10.31,C2,S3,0.02,9,20150122_OAN_FLOW_015#45#450#10,88.01335335,450,20150122_OAN_FLOW_015,OAN-DFK00394,0.4,DFK,2072670.5,0,30.0875001,0,,,,,0,640.0300141,,,,,,,,,,,,,,,,
10.55,C2,S3,0.0143,6,20150122_OAN_FLOW_015#44#450#10,88.89611358,450.03,20150122_OAN_FLOW_015,OAN-DFK00366,0.3162,DFK,2029428.6,0,29.99799995,0.5,,,,,0,640.023999,,,,,,,,,,,,,,,,
9.85,C2,S1,0.02185,5,20150122_OAN_FLOW_015#43#450#10,88.81781006,450.01,20150122_OAN_FLOW_015,OAN-DFK00432,0.4,DFK,2050439.4,0,30.08800011,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.3,C2,S3,0.0125,6.0506,20150122_OAN_FLOW_015#41#450#10,88.66120148,449.99,20150122_OAN_FLOW_015,OAN-DFK00380,0.5517,DFK,2033944.4,0,29.99199982,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.36,C1,S4,0.03911,8.2336,20150122_OAN_FLOW_015#40#450#10,88.58289642,450.02,20150122_OAN_FLOW_015,OAN-KNP00135,0.633,KNP,2017982.8,0,30.07000008,0,,,,,0,640.0180054,,,,,,,,,,,,,,,,
10.28,C1,S2,0.05626,2,20150122_OAN_FLOW_015#38#450#10,88.42628632,450,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,2072771,0,30.08999939,1,,,,,0,640.0139893,,,,,,,,,,,,,,,,
10.24,C2,S1,0.01593,9,20150122_OAN_FLOW_015#37#450#10,88.34798126,450.02,20150122_OAN_FLOW_015,OAN-DFK00430,0.7,DFK,2083313.2,0,30.08200035,0,,,,,0,639.9760132,,,,,,,,,,,,,,,,
10.5,C1,S4,0.01804,10,20150122_OAN_FLOW_015#36#450#10,88.26967774,450.02,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,1978446,0,30.24599952,1,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.29,C2,S3,0.0387,6,20150122_OAN_FLOW_015#35#450#10,88.19137268,449.96,20150122_OAN_FLOW_015,OAN-DFK00374,0.3162,DFK,1946880.2,1,30.07600021,0,,,,,0,640.0300049,,,,,,,,,,,,,,,,
10.56,C1,S4,0.02633,5,20150122_OAN_FLOW_015#34#450#10,88.11306458,450,20150122_OAN_FLOW_015,OAN-KNP00128,0.4,KNP,2023909,0,30.30599976,0,,,,,0,640.0300049,,,,,,,,,,,,,,,,
10.37,C2,S1,0.02417,9,20150122_OAN_FLOW_015#33#450#10,88.0347641,450.01,20150122_OAN_FLOW_015,OAN-DFK00439,0.5734,DFK,2114163.8,0.6659,30.23399963,0,,,,,0,640.0300049,,,,,,,,,,,,,,,,
10.02,C2,S3,0.0093,6,20150122_OAN_FLOW_015#32#450#10,87.95645447,450.01,20150122_OAN_FLOW_015,OAN-DFK00368,0.3162,DFK,2053009,0,30.08400001,0.5,,,,,0,639.9940063,,,,,,,,,,,,,,,,
10.27,C2,S1,0.01999,6,20150122_OAN_FLOW_015#31#450#10,87.87815094,450.01,20150122_OAN_FLOW_015,OAN-DFK00407,0.3162,DFK,1870370,0,29.9579998,0.5,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.58,C1,S1,0.0369,10,20150122_OAN_FLOW_015#30#450#10,87.79984589,450.02,20150122_OAN_FLOW_015,OAN-KNP00176,0.1,KNP,2006285.8,0.5,29.93399963,0.5,,,,,0,640.0240112,,,,,,,,,,,,,,,,
9.95,C2,S3,0.0219,9,20150122_OAN_FLOW_015#29#450#10,87.72154083,450.03,20150122_OAN_FLOW_015,OAN-DFK00399,0.5734,DFK,2149576.4,0.6659,29.95199966,0,,,,,0,640.0240112,,,,,,,,,,,,,,,,
10.54,C1,S4,0.01763,5,20150122_OAN_FLOW_015#28#450#10,87.64323425,449.98,20150122_OAN_FLOW_015,OAN-KNP00129,0.7,KNP,1988339,0,30.13800011,0,,,,,0,640.0420044,,,,,,,,,,,,,,,,
10.1,C1,S3,0.02548,9,20150122_OAN_FLOW_015#27#450#10,87.5649292,450.03,20150122_OAN_FLOW_015,OAN-KNP00115,0.7,KNP,2052290.4,0,29.80600014,0,,,,,0,640.0119995,,,,,,,,,,,,,,,,
10.43,C1,S4,0.01755,10,20150122_OAN_FLOW_015#26#450#10,87.48662567,449.98,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,2100852.4,0.5,30.14399987,0.5,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.09,C1,S1,0.04056,10,20150122_OAN_FLOW_015#25#450#10,87.40832214,449.99,20150122_OAN_FLOW_015,OAN-KNP00175,0.3162,KNP,1781357,0,29.94400025,1,,,,,0,639.976001,,,,,,,,,,,,,,,,
10.15,C2,S1,0.0284,5,20150122_OAN_FLOW_015#24#450#10,88.29108429,450.01,20150122_OAN_FLOW_015,OAN-DFK00422,0.7,DFK,2083464,0,29.95250034,0,,,,,0,640.0225067,,,,,,,,,,,,,,,,
10.28,C1,S2,0.03694,2,20150122_OAN_FLOW_015#22#450#10,89.09553337,450.02,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,2220456,0,29.99000025,1,,,,,0,640.0150147,,,,,,,,,,,,,,,,
10.58,C1,S1,0.05435,8.2336,20150122_OAN_FLOW_015#21#450#10,87.09510193,450.02,20150122_OAN_FLOW_015,OAN-KNP00165,0.633,KNP,2086029.8,0,30.11399994,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.16,C2,S1,0.03555,5,20150122_OAN_FLOW_015#20#450#10,87.01679688,449.98,20150122_OAN_FLOW_015,OAN-DFK00433,0.7,DFK,2007612.4,0,30.10199966,0,,,,,0,639.9819824,,,,,,,,,,,,,,,,
10.34,C2,S1,0.01384,9,20150122_OAN_FLOW_015#19#450#10,86.93849182,449.98,20150122_OAN_FLOW_015,OAN-DFK00426,0.7,DFK,1923757.6,0,30.07399979,0,,,,,0,640.0119995,,,,,,,,,,,,,,,,
9.68,C1,S4,0.0302,5,20150122_OAN_FLOW_015#18#450#10,86.86018829,449.99,20150122_OAN_FLOW_015,OAN-KNP00130,0.7,KNP,2005319.6,0,30.05,0,,,,,0,640.0000122,,,,,,,,,,,,,,,,
10.45,C1,S3,0.01468,8.2336,20150122_OAN_FLOW_015#17#450#10,86.78188171,450,20150122_OAN_FLOW_015,OAN-KNP00111,0.633,KNP,1919220.4,0,30.02399979,0,,,,,0,639.9819824,,,,,,,,,,,,,,,,
10.43,C1,S2,0.02295,2,20150122_OAN_FLOW_015#15#450#10,86.62527161,449.99,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,2007472,0,30.01199989,1,,,,,0,639.9759888,,,,,,,,,,,,,,,,
10.21,C1,S4,0.0298,8.2336,20150122_OAN_FLOW_015#14#450#10,84.62484169,450,20150122_OAN_FLOW_015,OAN-KNP00137,0.633,KNP,2003558,0,30.36999941,0,,,,,0,640.0149994,,,,,,,,,,,,,,,,
10.22,C1,S4,0.0298,8.2336,20150122_OAN_FLOW_015#14#400#10,67.49442863,399.96,20150122_OAN_FLOW_015,OAN-KNP00137,0.633,KNP,1994547.667,0,29.98000018,0,,,,,0,640.0250041,,,,,,,,,,,,,,,,
10.16,C2,S1,0.03505,6,20150122_OAN_FLOW_015#13#400#10,67.4161218,400.01,20150122_OAN_FLOW_015,OAN-DFK00408,0.3162,DFK,2147407.833,0,30.1766669,0.5,,,,,0,640.0049947,,,,,,,,,,,,,,,,
10.15,C1,S4,0.02432,9,20150122_OAN_FLOW_015#12#400#10,67.33781878,399.99,20150122_OAN_FLOW_015,OAN-KNP00144,0.4,KNP,1925952.667,0,29.96333345,0,,,,,0,640.0050049,,,,,,,,,,,,,,,,
10.49,C1,S4,0.03162,10,20150122_OAN_FLOW_015#11#400#10,67.25927735,400,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,2035468.5,0,30.05833308,1,,,,,0,640.0250041,,,,,,,,,,,,,,,,
10.19,C1,S1,0.019,5,20150122_OAN_FLOW_015#10#400#10,67.18097051,400.01,20150122_OAN_FLOW_015,OAN-KNP00155,0.4,KNP,1970404.167,0,30.09333324,0,,,,,0,640.0050049,,,,,,,,,,,,,,,,
10.53,C1,S4,0.02936,10,20150122_OAN_FLOW_015#9#400#10,67.10266368,400,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,1888287.333,0.5,29.86499977,0.5,,,,,0,639.9849955,,,,,,,,,,,,,,,,
10.37,C1,S3,0.05343,10,20150122_OAN_FLOW_015#8#400#10,67.02436066,400.02,20150122_OAN_FLOW_015,OAN-KNP00121,0.3162,KNP,1990341.833,0,29.97833347,1,,,,,0,639.9900004,,,,,,,,,,,,,,,,
9.97,C2,S1,0.01885,9,20150122_OAN_FLOW_015#7#400#10,66.9460551,400,20150122_OAN_FLOW_015,OAN-DFK00424,0.7,DFK,1949477.5,0,29.95833333,0,,,,,0,640.0099894,,,,,,,,,,,,,,,,
10.17,C1,S1,0.0333,10,20150122_OAN_FLOW_015#6#400#10,66.86775017,400.03,20150122_OAN_FLOW_015,OAN-KNP00177,1,KNP,1921539.333,0.3333,29.83999984,0.3333,,,,,0,640,,,,,,,,,,,,,,,,
10.4,C1,S3,0.06945,5,20150122_OAN_FLOW_015#5#400#10,66.78944588,399.98,20150122_OAN_FLOW_015,OAN-KNP00104,0.4,KNP,1936768.833,0,30.11500009,0,,,,,0,640,,,,,,,,,,,,,,,,
10.84,C1,S3,0.04336,8.2336,20150122_OAN_FLOW_015#48#400#10,68.23453903,400,20150122_OAN_FLOW_015,OAN-KNP00110,0.633,KNP,1980940.5,0,30.14249992,0,,,,,0,639.9774933,,,,,,,,,,,,,,,,
10.52,C2,S3,0.0168,2,20150122_OAN_FLOW_015#47#400#10,68.15630722,400,20150122_OAN_FLOW_015,OAN-DFK00402,0.9,DFK,1995353.2,0,29.85600014,1,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.44,C2,S3,0.0281,9,20150122_OAN_FLOW_015#46#400#10,68.07800293,400.01,20150122_OAN_FLOW_015,OAN-DFK00395,0.4,DFK,1992641.4,0,29.82599983,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.09,C2,S3,0.02,9,20150122_OAN_FLOW_015#45#400#10,67.99969864,400,20150122_OAN_FLOW_015,OAN-DFK00394,0.4,DFK,2031727.8,0,30.13199997,0,,,,,0,640.0300049,,,,,,,,,,,,,,,,
10.58,C2,S3,0.0143,6,20150122_OAN_FLOW_015#44#400#10,67.92139282,400,20150122_OAN_FLOW_015,OAN-DFK00366,0.3162,DFK,2031158.6,0,29.94400024,0.5,,,,,0,640.0300049,,,,,,,,,,,,,,,,
9.85,C2,S1,0.02185,5,20150122_OAN_FLOW_015#43#400#10,67.84308701,399.99,20150122_OAN_FLOW_015,OAN-DFK00432,0.4,DFK,2018621.8,0,30.06399994,0,,,,,0,639.9759888,,,,,,,,,,,,,,,,
10.22,C2,S3,0.0125,6.0506,20150122_OAN_FLOW_015#41#400#10,67.68647843,399.99,20150122_OAN_FLOW_015,OAN-DFK00380,0.5517,DFK,2007486.4,0,30.03199959,0,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.43,C1,S4,0.03911,8.2336,20150122_OAN_FLOW_015#40#400#10,67.60817337,399.97,20150122_OAN_FLOW_015,OAN-KNP00135,0.633,KNP,1982488.8,0,29.74599991,0,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.4,C1,S2,0.05626,2,20150122_OAN_FLOW_015#38#400#10,67.45156403,400.01,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,2040354.8,0,30.08999977,1,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.24,C2,S1,0.01593,9,20150122_OAN_FLOW_015#37#400#10,67.37325668,400.03,20150122_OAN_FLOW_015,OAN-DFK00430,0.7,DFK,2042387.4,0,29.93600006,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.59,C1,S4,0.01804,10,20150122_OAN_FLOW_015#36#400#10,67.29495316,400.02,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,1949422.6,0,29.65600014,1,,,,,0,639.9579834,,,,,,,,,,,,,,,,
10.28,C2,S3,0.0387,6,20150122_OAN_FLOW_015#35#400#10,67.21665191,400.01,20150122_OAN_FLOW_015,OAN-DFK00374,0.3162,DFK,1945115,1,30.15200004,0,,,,,0,640.0259888,,,,,,,,,,,,,,,,
10.5,C1,S4,0.02633,5,20150122_OAN_FLOW_015#34#400#10,67.1383461,399.96,20150122_OAN_FLOW_015,OAN-KNP00128,0.4,KNP,1982977.8,0,29.96199989,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.27,C2,S1,0.02417,9,20150122_OAN_FLOW_015#33#400#10,67.06003952,400.01,20150122_OAN_FLOW_015,OAN-DFK00439,0.5734,DFK,2050926,0.6659,30.01399956,0,,,,,0,640.0119995,,,,,,,,,,,,,,,,
10.15,C2,S3,0.0093,6,20150122_OAN_FLOW_015#32#400#10,66.98173523,400.01,20150122_OAN_FLOW_015,OAN-DFK00368,0.3162,DFK,2046497.8,0,29.98799973,0.5,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.65,C2,S1,0.01999,6,20150122_OAN_FLOW_015#31#400#10,66.90343246,399.99,20150122_OAN_FLOW_015,OAN-DFK00407,0.3162,DFK,1838010.2,0,29.98199997,0.5,,,,,0,640.0180054,,,,,,,,,,,,,,,,
10.37,C1,S1,0.0369,10,20150122_OAN_FLOW_015#30#400#10,66.82512665,400.02,20150122_OAN_FLOW_015,OAN-KNP00176,0.1,KNP,2111081,0.5,29.9279995,0.5,,,,,0,639.9699829,,,,,,,,,,,,,,,,
10.01,C2,S3,0.0219,9,20150122_OAN_FLOW_015#29#400#10,66.74681931,400.02,20150122_OAN_FLOW_015,OAN-DFK00399,0.5734,DFK,1993014.2,0.6659,30.03400001,0,,,,,0,640.0000122,,,,,,,,,,,,,,,,
10.49,C1,S4,0.01763,5,20150122_OAN_FLOW_015#28#400#10,66.66851578,400,20150122_OAN_FLOW_015,OAN-KNP00129,0.7,KNP,1947443.6,0,30.16399994,0,,,,,0,639.9879883,,,,,,,,,,,,,,,,
10.5,C1,S3,0.02548,9,20150122_OAN_FLOW_015#27#400#10,66.59021149,400,20150122_OAN_FLOW_015,OAN-KNP00115,0.7,KNP,2082046.2,0,30.04999962,0,,,,,0,639.976001,,,,,,,,,,,,,,,,
10.53,C1,S4,0.01755,10,20150122_OAN_FLOW_015#26#400#10,66.51190796,399.98,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,1950820,0.5,30.20599976,0.5,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.25,C1,S1,0.04056,10,20150122_OAN_FLOW_015#25#400#10,66.43360062,399.99,20150122_OAN_FLOW_015,OAN-KNP00175,0.3162,KNP,2127849.6,0,29.98999977,1,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.21,C2,S1,0.0284,5,20150122_OAN_FLOW_015#24#400#10,66.35529633,399.98,20150122_OAN_FLOW_015,OAN-DFK00422,0.7,DFK,2051927.6,0,30.39399986,0,,,,,0,640.0260132,,,,,,,,,,,,,,,,
10.29,C1,S2,0.03694,2,20150122_OAN_FLOW_015#22#400#10,66.19868775,400.01,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,1956253.2,0,29.85599975,1,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.25,C1,S1,0.05435,8.2336,20150122_OAN_FLOW_015#21#400#10,66.12038345,399.98,20150122_OAN_FLOW_015,OAN-KNP00165,0.633,KNP,1900126.4,0,30.02999992,0,,,,,0,639.9579834,,,,,,,,,,,,,,,,
10.49,C2,S1,0.03555,5,20150122_OAN_FLOW_015#20#400#10,66.04207916,400,20150122_OAN_FLOW_015,OAN-DFK00433,0.7,DFK,2004181.6,0,30.16399994,0,,,,,0,639.9939941,,,,,,,,,,,,,,,,
9.72,C1,S4,0.0302,5,20150122_OAN_FLOW_015#18#400#10,65.88546906,400,20150122_OAN_FLOW_015,OAN-KNP00130,0.7,KNP,1967121.6,0,30.01400032,0,,,,,0,640.0240112,,,,,,,,,,,,,,,,
10.59,C1,S3,0.01468,8.2336,20150122_OAN_FLOW_015#17#400#10,64.84602738,399.99,20150122_OAN_FLOW_015,OAN-KNP00111,0.633,KNP,1951535.25,0,30.33500004,0,,,,,0,639.969986,,,,,,,,,,,,,,,,
10.54,C1,S2,0.02295,2,20150122_OAN_FLOW_015#15#400#10,65.65048313,400.02,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,1979986,0,30.03250027,1,,,,,0,640.022522,,,,,,,,,,,,,,,,
10.56,C2,S1,0.01384,9,20150122_OAN_FLOW_015#19#400#10,64.04157066,400.04,20150122_OAN_FLOW_015,OAN-DFK00426,0.7,DFK,2003887.5,0,30.0625,0,,,,,0,639.9774933,,,,,,,,,,,,,,,,
10.17,C2,S1,0.03505,6,20150122_OAN_FLOW_015#13#350#10,46.75541179,349.99,20150122_OAN_FLOW_015,OAN-DFK00408,0.3162,DFK,2116515.167,0,29.59333356,0.5,,,,,0,639.943339,,,,,,,,,,,,,,,,
10.13,C1,S4,0.02432,9,20150122_OAN_FLOW_015#12#350#10,46.67710749,349.97,20150122_OAN_FLOW_015,OAN-KNP00144,0.4,KNP,1915977.833,0,29.89499982,0,,,,,0,639.9950155,,,,,,,,,,,,,,,,
10.35,C1,S4,0.03162,10,20150122_OAN_FLOW_015#11#350#10,46.59880193,350,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,2032812.5,0,29.55333296,1,,,,,0,639.9333394,,,,,,,,,,,,,,,,
10.37,C1,S1,0.019,5,20150122_OAN_FLOW_015#10#350#10,46.52049573,350.02,20150122_OAN_FLOW_015,OAN-KNP00155,0.4,KNP,1957945.667,0,29.54833317,0,,,,,0,639.9999898,,,,,,,,,,,,,,,,
10.54,C1,S4,0.02936,10,20150122_OAN_FLOW_015#9#350#10,46.44219081,350,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,1876419.833,0.5,30.1983331,0.5,,,,,0,639.9800008,,,,,,,,,,,,,,,,
10.24,C1,S3,0.05343,10,20150122_OAN_FLOW_015#8#350#10,46.36388588,349.98,20150122_OAN_FLOW_015,OAN-KNP00121,0.3162,KNP,1977529.667,0,30.08333334,1,,,,,0,640.0166626,,,,,,,,,,,,,,,,
10.29,C2,S1,0.01885,9,20150122_OAN_FLOW_015#7#350#10,46.28558095,349.97,20150122_OAN_FLOW_015,OAN-DFK00424,0.7,DFK,1986944.5,0,29.94333331,0,,,,,0,639.9766439,,,,,,,,,,,,,,,,
10.38,C1,S3,0.06945,5,20150122_OAN_FLOW_015#5#350#10,46.12897046,349.99,20150122_OAN_FLOW_015,OAN-KNP00104,0.4,KNP,1937375.333,0,30.11999989,0,,,,,0,640.0366618,,,,,,,,,,,,,,,,
10.73,C1,S3,0.04336,8.2336,20150122_OAN_FLOW_015#48#350#10,47.57395325,349.99,20150122_OAN_FLOW_015,OAN-KNP00110,0.633,KNP,1962537.6,0,29.71800003,0,,,,,0,639.9940064,,,,,,,,,,,,,,,,
10.58,C2,S3,0.0168,2,20150122_OAN_FLOW_015#47#350#10,48.45671463,350,20150122_OAN_FLOW_015,OAN-DFK00402,0.9,DFK,1971566,0,30.51999951,1,,,,,0,639.9774933,,,,,,,,,,,,,,,,
10.45,C2,S3,0.0281,9,20150122_OAN_FLOW_015#46#350#10,47.41734314,350,20150122_OAN_FLOW_015,OAN-DFK00395,0.4,DFK,1922515.8,0,29.9579998,0,,,,,0,639.9940063,,,,,,,,,,,,,,,,
10.08,C2,S3,0.02,9,20150122_OAN_FLOW_015#45#350#10,47.33903503,349.97,20150122_OAN_FLOW_015,OAN-DFK00394,0.4,DFK,2012246.6,0,29.69599991,0,,,,,0,639.9759766,,,,,,,,,,,,,,,,
10.71,C2,S3,0.0143,6,20150122_OAN_FLOW_015#44#350#10,47.26072998,349.99,20150122_OAN_FLOW_015,OAN-DFK00366,0.3162,DFK,1960703.8,0,30.23799972,0.5,,,,,0,640.0679932,,,,,,,,,,,,,,,,
9.94,C2,S1,0.02185,5,20150122_OAN_FLOW_015#43#350#10,47.18242569,350.01,20150122_OAN_FLOW_015,OAN-DFK00432,0.4,DFK,2009372.2,0,30.03199997,0,,,,,0,639.9339966,,,,,,,,,,,,,,,,
10.4,C2,S3,0.0125,6.0506,20150122_OAN_FLOW_015#41#350#10,47.02581558,349.98,20150122_OAN_FLOW_015,OAN-DFK00380,0.5517,DFK,1981974.6,0,29.94599991,0,,,,,0,640,,,,,,,,,,,,,,,,
10.38,C1,S4,0.03911,8.2336,20150122_OAN_FLOW_015#40#350#10,46.94751129,349.97,20150122_OAN_FLOW_015,OAN-KNP00135,0.633,KNP,1958602,0,30.34999962,0,,,,,0,640.0420166,,,,,,,,,,,,,,,,
10.35,C1,S2,0.05626,2,20150122_OAN_FLOW_015#38#350#10,46.7908989,350.03,20150122_OAN_FLOW_015,OAN-FIS00002,0.9,FIS,2021832.2,0,29.75599976,1,,,,,0,639.9819946,,,,,,,,,,,,,,,,
10.48,C1,S4,0.01804,10,20150122_OAN_FLOW_015#36#350#10,46.63429031,350.02,20150122_OAN_FLOW_015,OAN-KNP00148,0.3162,KNP,1937882.4,0,29.85,1,,,,,0,639.9699951,,,,,,,,,,,,,,,,
10.24,C2,S3,0.0387,6,20150122_OAN_FLOW_015#35#350#10,46.55598297,350.02,20150122_OAN_FLOW_015,OAN-DFK00374,0.3162,DFK,1777423.6,1,30.51399994,0,,,,,0,640.05,,,,,,,,,,,,,,,,
10.55,C1,S4,0.02633,5,20150122_OAN_FLOW_015#34#350#10,46.47767792,350.03,20150122_OAN_FLOW_015,OAN-KNP00128,0.4,KNP,1974582.2,0,30.33800011,0,,,,,0,640.023999,,,,,,,,,,,,,,,,
10.23,C2,S1,0.02417,9,20150122_OAN_FLOW_015#33#350#10,46.39937439,350.01,20150122_OAN_FLOW_015,OAN-DFK00439,0.5734,DFK,2062391.2,0.6659,30.40799942,0,,,,,0,639.9740112,,,,,,,,,,,,,,,,
10.33,C2,S3,0.0093,6,20150122_OAN_FLOW_015#32#350#10,46.32106934,349.99,20150122_OAN_FLOW_015,OAN-DFK00368,0.3162,DFK,1868456.8,0,30.30600014,0.5,,,,,0,640.05,,,,,,,,,,,,,,,,
10.52,C2,S1,0.01999,6,20150122_OAN_FLOW_015#31#350#10,46.24276505,350,20150122_OAN_FLOW_015,OAN-DFK00407,0.3162,DFK,1997001.2,0,29.76000023,0.5,,,,,0,639.9639892,,,,,,,,,,,,,,,,
10.4,C1,S1,0.0369,10,20150122_OAN_FLOW_015#30#350#10,46.16445999,350.01,20150122_OAN_FLOW_015,OAN-KNP00176,0.1,KNP,2178302.8,0.5,29.92199974,0.5,,,,,0,640.023999,,,,,,,,,,,,,,,,
10.05,C2,S3,0.0219,9,20150122_OAN_FLOW_015#29#350#10,46.0861557,349.99,20150122_OAN_FLOW_015,OAN-DFK00399,0.5734,DFK,1805689.4,0.6659,29.95600014,0,,,,,0,639.9879883,,,,,,,,,,,,,,,,
10.58,C1,S4,0.01763,5,20150122_OAN_FLOW_015#28#350#10,46.00785141,350.02,20150122_OAN_FLOW_015,OAN-KNP00129,0.7,KNP,1936809.4,0,29.8,0,,,,,0,639.9579834,,,,,,,,,,,,,,,,
10.1,C1,S3,0.02548,9,20150122_OAN_FLOW_015#27#350#10,45.92954788,349.97,20150122_OAN_FLOW_015,OAN-KNP00115,0.7,KNP,1903341.6,0,30.17399979,0,,,,,0,640,,,,,,,,,,,,,,,,
10.53,C1,S4,0.01755,10,20150122_OAN_FLOW_015#26#350#10,45.8512413,349.99,20150122_OAN_FLOW_015,OAN-KNP00149,0.1,KNP,2039027.2,0.5,30.12999992,0.5,,,,,0,640.0180054,,,,,,,,,,,,,,,,
10.46,C1,S1,0.04056,10,20150122_OAN_FLOW_015#25#350#10,45.77293701,349.98,20150122_OAN_FLOW_015,OAN-KNP00175,0.3162,KNP,1920690.2,0,30.56399994,1,,,,,0,640.0060059,,,,,,,,,,,,,,,,
